Finland-based Elcoteq SE  a privately held provider of electronics manufacturing services to communications companies  said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .,positive
The study evaluated the safety  tolerability and pharmacokinetics of repeated doses of intravenously administered antibody in 26 patients with active plaque psoriasis .,neutral
The company expects net sales of 65 mln euro ( $ 85.1 mln ) for 2006 .,neutral
Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008  compared to EUR 262.1 mn in the third quarter of 2007 .,negative
These products include Personal Communications products such as mobile phones and their parts  Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations  tower-top amplifiers  and microwave systems .,neutral
Operating profit totaled EUR 377 mn  up slightly from EUR 37.2 mn in the corresponding period in 2006 .,positive
We look forward to take part in the future development of the company  '' says Tomas Billing  President of Nordstjernan .,neutral
KONE is listed on the Nordic Exchange in Helsinki .,neutral
Finnish lifting equipment maker Konecranes HEL : KCR1V said on 29 July 2009 it has raised its stake in Austrian manipulator maker ACS Konecranes to 80 % and bought German sector player Knight Europe .,positive
narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V  or EB  said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .,positive
Furthermore  efficiency improvement measures initiated earlier are now bearing fruit  '' CEO Jan Lang said .,positive
The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks  Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros .,neutral
In 2009  Lee & Man had a combined annual production capacity of close to 4.5 million tonnes of paper and 300000 tonnes of pulp .,neutral
The company continued the development of a fully human antibody in its VAP-1 antibody program .,neutral
The order was worth EUR 8mn .,neutral
The acquisition will have an immediate positive impact on Aspocomp 's financial result .,positive
However  the net sales declined to EUR 803.6 million from EUR 1.2 billion .,negative
After the restructuring  UPM 's average paper machine capacity in Europe will be 320000 tons ( 350000 short tons ) in coated magazine paper and 420000 tons ( 460000 short tons ) in coated fine paper .,neutral
The market value of one crane is some USD6m  reported the Finnish news agency STT .,neutral
The expanded company will continue to be called NewPage .,neutral
Previously  Grimaldi held a 46.43 pct stake in the Finnish company following the takeover bid launched in November 2006 .,neutral
Both sources said Nokia would unveil its new phone code-named `` Tube '' on Oct. 2 at an analyst and media event in London .,neutral
Local government commissioner of +�m+�l  Kurt Svensson  says he will contact the management of Finnish company Componenta to find out if there are any alternatives to the company 's decision to close down its plant in +�m+�l .,neutral
Indigo and Somoncom serve 377000 subscribers and had a market share of approximately 27 % as of May 2007 .,neutral
Russian export duties will activate harvesting in Finland  and sales in Russia will increase also .,positive
Finnish electronics manufacturing services company Elcoteq signing a cooperation agreement with a Japanese mobile phone manufacturer  bypasses Elcoteq Tallinn  says Jan Kotka  CEO of Elcoteq Tallinn .,positive
The platform would continue to be the development framework for Symbian and MeeGo .,neutral
The Group 's business sectors are Building Construction  Infrastructure Construction  Technical Building Services  and Building Products .,neutral
As part of the reorganization  Kauko-Telko Ltd will be divided into Telko Ltd  Leipurin Ltd  Hamina Terminal Services Ltd and Kaukomarkkinat Ltd. .,neutral
The airline was targeting travel agents  tour operators and travel management companies to raise awareness first before targeting consumers  he added .,neutral
Mr Ashley  deputy executive chairman of Sports Direct  sold a 43pc stake in the company for more than pounds 900m at the time of the float .,neutral
OUTOTEC OYJ PRESS RELEASE  FEBRUARY 19  2008 AT 11.00 AM Outotec has won two large minerals processing technology orders from Mirabela Mineracao do Brasil Ltda  Brazil and from Cumerio Med JSCo  Bulgaria .,positive
The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks  Nordea Bank Finland Plc 7.7 million Euros and Pohjola Bank Plc 2.3 million Euros .,neutral
Benefon will turn the Salo unit into a B2B business unit and establish a B2C business unit in the UK .,neutral
The interim report for the first quarter is published on May 8  2009 .,neutral
The five-storey  eco-efficient building will have a gross floor area of about 15000 sq m. It will also include apartments .,neutral
According shipping company Viking Line  the EU decision will have a significant financial impact .,neutral
Operating profit was EUR 139.7 mn  up 23 % from EUR 113.8 mn .,positive
Honkarakenne 's customer in this project is one of the biggest real estate companies in Kazakhstan  according to the company .,neutral
Secure your files online Like filling out a tax return  making a backup is boring .,neutral
The terms of the transactions remained undisclosed .,neutral
The offer of some 30 million shares aimed to raise more than  x20ac 500 million US$ 640 million  was expected to be completed by Oct. 9  Outokumpu said .,neutral
In today s business  you have to pre-empt what consumers want  said Mohammed Zainalabedin  General Manager  Zain Bahrain .,neutral
Construction is expected to be completed in the summer of 2011 .,neutral
Initial estimated total value of the contract was 250 000 Euros  excluding VAT .,neutral
During the strike  Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .,negative
The group said it intends to initiate within this year the process of buyout of minority shareholders of Ragutis with the aim of becoming the sole owner of the company .,neutral
Nordea Group 's operating profit increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros .,positive
This resulted in improved sales figures in Sweden .,positive
The lay-offs will affect 240 people out of the total 320 Okmetic employees in Finland .,negative
( ADP News ) - Oct 1  2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel,positive
Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115000 USD 152000 in the second quarter of 2010 from a profit of EUR 845000 in the corresponding period a year earlier .,negative
The order comprises all production lines for a plywood mill  company said in a statement received by Lesprom Network .,neutral
Finnish pulp and paper machinery maker Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net profit in the fiscal 2005-06  ended August 31  2006  from a 249000 euro $ 319000 net loss in the fiscal 2004-05 .,positive
In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. .,neutral
One can also apply for jobs directly from the iPad  select which CV to attach and which covering letter is most appropriate for each position .,neutral
